LATITUDE,LONGITUDE,day_of_week,hour,cluster
-3.764544293614249,-38.52901969345041,6,19,5
-3.764544293614249,-38.52901969345041,1,7,5
-3.764544293614249,-38.52901969345041,0,7,5
-3.764544293614249,-38.52901969345041,3,8,5
-3.714620641967844,-38.57432273666274,2,14,0
-3.74092607073527,-38.65254026425029,1,15,1
-3.720837325274134,-38.58545825010875,4,17,0
-3.7692061808802166,-38.512418808870976,0,16,5
-3.750984862445685,-38.544500765044056,2,14,0
-3.721868889255193,-38.53354408359108,2,11,0
-3.766144142347848,-38.63912755753535,2,9,1
-3.775991455608061,-38.574100743316,1,13,2
-3.874452116912444,-38.62017387891467,5,7,3
-3.819275395742357,-38.47851461704951,3,11,4
-3.790337901055364,-38.504090988239945,2,16,5
-3.738420034567862,-38.5424949266166,3,8,0
-3.7766511929828543,-38.499815316165055,2,8,5
-3.796076962406671,-38.50893908396373,1,8,4
-3.796076962406671,-38.50893908396373,0,22,4
-3.8116941250839527,-38.56209092676256,6,15,2
-3.754287418369588,-38.53832033997876,3,12,5
-3.841605834712925,-38.52091400674903,3,9,4
-3.86526166019441,-38.62768035496764,1,14,3
-3.7072559186898943,-38.56829035592459,5,10,0
-3.7909256028512233,-38.58468581025515,4,15,2
-3.7909256028512233,-38.58468581025515,1,9,2
-3.766147908566073,-38.60214947195488,0,13,1
-3.87014836679681,-38.623060819312514,1,10,3
-3.8051016318212807,-38.55999263481266,1,11,2
-3.7762626059201407,-38.55390643651774,0,8,2
-3.7558300861104086,-38.59240401994421,4,15,0
-3.703172590546016,-38.57949980379073,5,21,0
-3.787107340732324,-38.6249122393804,3,12,1
-3.7702516326173474,-38.55238401059459,3,10,2
-3.799836523356062,-38.53912902977708,4,14,2
-3.799836523356062,-38.53912902977708,2,12,2
-3.799836523356062,-38.53912902977708,4,15,2
-3.799836523356062,-38.53912902977708,1,11,2
-3.799836523356062,-38.53912902977708,0,9,2
-3.763148989313241,-38.607193874902414,1,10,1
-3.829974461612161,-38.52292939455985,2,13,4
-3.8310097226000135,-38.52296048412408,4,19,4
-3.7089011030248913,-38.46954999104626,1,12,5
-3.8215248937878687,-38.60294174734241,4,8,2
-3.73279130455216,-38.52480022093722,0,16,5
-3.8414231304653192,-38.5625621579369,1,10,2
-3.8340346105777297,-38.48552095466444,4,10,4
-3.764783690779831,-38.57025289275515,2,11,0
-3.7084547923896976,-38.56198852576269,3,9,0
-3.816899419188297,-38.43677792851624,1,9,4
-3.711833642562156,-38.55956951041932,1,9,0
-3.711833642562156,-38.55956951041932,4,8,0
-3.869232918426028,-38.491768155248536,4,7,4
-3.7890013132853095,-38.57499538230613,0,17,2
-3.7330868421294574,-38.47368086306741,4,12,5
-3.89414659679987,-38.608281143529055,2,10,3
-3.89414659679987,-38.608281143529055,0,10,3
-3.89414659679987,-38.608281143529055,0,13,3
-3.7385948757970775,-38.61129995053639,5,20,1
-3.799147068110094,-38.495029022912405,1,9,4
-3.741704790667022,-38.64263723907449,2,16,1
-3.887977668831193,-38.62923049347464,3,10,3
-3.752184640564028,-38.47522128546502,2,11,5
-3.715681979245828,-38.58456984531664,2,10,0
-3.715681979245828,-38.58456984531664,3,8,0
-3.715681979245828,-38.58456984531664,0,10,0
-3.7928430952241152,-38.54276138748043,4,10,2
-3.7928430952241152,-38.54276138748043,4,12,2
-3.792807337551341,-38.542863429288985,2,9,2
-3.786848650128305,-38.54948915340102,5,8,2
-3.786848650128305,-38.54948915340102,3,8,2
-3.786848650128305,-38.54948915340102,2,14,2
-3.79325209555762,-38.54301073213571,1,13,2
-3.789340368256581,-38.550780018795095,4,7,2
-3.7925482234077954,-38.543474958071066,2,10,2
-3.787667909734531,-38.549563888329686,3,9,2
-3.792790439171893,-38.54430967119499,2,12,2
-3.788403929019867,-38.5494178485281,2,14,2
-3.792717943311976,-38.54311853377926,3,8,2
-3.719768563273029,-38.57772843483181,4,14,0
-3.719760286100189,-38.577600512599645,4,14,0
-3.827133147614308,-38.60220228719059,5,8,2
-3.827133147614308,-38.60220228719059,6,10,2
-3.7863482188772255,-38.54719823705727,1,16,2
-3.786835784766012,-38.547614928385386,5,9,2
-3.720837325274134,-38.58545825010875,3,13,0
-3.724879637706607,-38.5526464796231,3,9,0
-3.724879637706607,-38.5526464796231,3,9,0
-3.765977681763732,-38.51492753554333,2,15,5
-3.765977681763732,-38.51492753554333,2,16,5
-3.7625742234967694,-38.54460094807371,5,15,0
-3.710917047730468,-38.59680576087751,0,8,0
-3.736454484399048,-38.565081918650826,2,9,0
-3.791051650332793,-38.5877853760235,2,9,2
-3.837346299425736,-38.52102026479659,4,12,4
-3.766759344449421,-38.50988261354208,1,11,5
-3.754596003589512,-38.59583468898967,2,16,1
-3.788647759395555,-38.49186367324023,2,7,5
-3.7335219824672,-38.55100060714155,6,8,0
-3.788392445072904,-38.50108320066981,0,14,5
-3.7323711294071096,-38.58041194756096,2,14,0
-3.807822307804024,-38.61834575860845,3,16,1
-3.807822307804024,-38.61834575860845,0,17,1
-3.8831891806336194,-38.606138666637406,2,10,3
-3.7253045349559466,-38.55504760008514,2,8,0
-3.7253045349559466,-38.55504760008514,0,8,0
-3.726027978759833,-38.493855199077466,1,12,5
-3.773217996767957,-38.60698926866024,1,14,1
-3.7660525165588896,-38.51613042978133,4,7,5
-3.8005395945308447,-38.5899055015859,0,6,2
-3.751025229182537,-38.53974436091226,3,7,0
-3.728397883460048,-38.591572936197565,0,9,0
-3.737442295494284,-38.53379858856901,6,9,5
-3.756980418231548,-38.510764353560745,4,11,5
-3.793194432354568,-38.6047654442764,2,21,1
-3.754788061691442,-38.51165697594416,5,0,5
-3.831746225106003,-38.47539152515372,2,9,4
-3.769060412489116,-38.63343466443036,4,7,1
-3.844713428366136,-38.52734803644042,1,17,4
-3.729893726271087,-38.47383619380733,5,12,5
-3.78524129910544,-38.56448614816962,4,11,2
-3.78524129910544,-38.56448614816962,2,10,2
-3.7759515570880193,-38.61583293537327,6,11,1
-3.848999785289329,-38.47153386573244,0,22,4
-3.741931765159268,-38.566138352875605,3,13,0
-3.775073000215965,-38.61019476765394,5,7,1
-3.728429820312836,-38.55429189771255,4,9,0
-3.7731909028353976,-38.51435145094717,4,15,5
-3.761125571168313,-38.62730982629541,3,10,1
-3.843214176960187,-38.51029784688327,2,13,4
-3.843214176960187,-38.51029784688327,2,13,4
-3.7066101817191655,-38.5574285517524,2,16,0
-3.7066101817191655,-38.5574285517524,5,12,0
-3.719296909267338,-38.57366408744668,1,10,0
-3.715400958212359,-38.60618606333472,2,13,0
-3.7366749349250927,-38.55196815712652,4,15,0
-3.738551268973126,-38.59168450553208,5,17,0
-3.856778537454343,-38.49094406499245,3,12,4
-3.807524728345556,-38.55786314178047,2,16,2
-3.747317105424875,-38.608992043560136,6,7,1
-3.8291219978587394,-38.5731688508585,3,8,2
-3.771674147861624,-38.66035633856232,3,11,1
-3.771674147861624,-38.66035633856232,4,16,1
-3.771674147861624,-38.66035633856232,0,8,1
-3.7667131049175135,-38.6093186142118,3,14,1
-3.8759267565450815,-38.60426434849258,3,10,3
-3.8189273752779527,-38.49156932790663,1,9,4
-3.7637919514862737,-38.60818745411438,1,7,1
-3.748945545847003,-38.56351988399903,3,8,0
-3.809846645583274,-38.58321793777126,3,10,2
-3.764219694199233,-38.61273988297429,2,10,1
-3.711919104270117,-38.46547441992802,4,16,5
-3.711919104270117,-38.46547441992802,4,11,5
-3.7789654317256254,-38.6133664172972,3,18,1
-3.771504827625038,-38.50174440256756,4,12,5
-3.710271891386953,-38.579169233546736,3,10,0
-3.816979908957849,-38.57851614612883,3,6,2
-3.816791848295768,-38.57445691048571,5,21,2
-3.818968521561183,-38.57340314802845,2,10,2
-3.818968521561183,-38.57340314802845,2,12,2
-3.818968521561183,-38.57340314802845,5,16,2
-3.818968521561183,-38.57340314802845,1,14,2
-3.812928389799157,-38.577257258174015,4,14,2
-3.760797874840377,-38.50826136155468,1,11,5
-3.8339580613141817,-38.55236897704478,4,17,2
-3.709239932873362,-38.55935421867255,2,9,0
-3.734635652415132,-38.54508595855592,2,13,0
-3.76418414656715,-38.64030431655638,5,9,1
-3.76418414656715,-38.64030431655638,1,12,1
-3.823754337405386,-38.48548748811344,2,10,4
-3.825654717146064,-38.47936236594528,4,12,4
-3.833850659080553,-38.55644636791028,3,19,2
-3.715583673728796,-38.57687328979352,2,9,0
-3.799330563384714,-38.55245788237048,3,8,2
-3.8102449827009512,-38.6223770618897,2,16,1
-3.795130767794421,-38.553786513812746,1,6,2
-3.811645353628268,-38.57227713041553,6,10,2
-3.844470796024928,-38.61571921629928,5,9,3
-3.7139703498496,-38.5659151514519,3,10,0
-3.7139703498496,-38.5659151514519,4,10,0
-3.837510647274853,-38.48928105902763,0,13,4
-3.773485484290711,-38.47487626225407,1,18,5
-3.748459030069797,-38.565031870582565,1,13,0
-3.748459030069797,-38.565031870582565,1,8,0
-3.748459030069797,-38.565031870582565,0,9,0
-3.774706184578928,-38.65542737403938,4,8,1
-3.7677955102808376,-38.47311320641031,5,9,5
-3.777682827784949,-38.50527101913677,5,7,5
-3.764947540203,-38.611703553403416,4,11,1
-3.764947540203,-38.611703553403416,1,12,1
-3.764947540203,-38.611703553403416,1,11,1
-3.761025585298934,-38.61031633276245,4,16,1
-3.761025585298934,-38.61031633276245,1,10,1
-3.7796653180441626,-38.5565626800713,2,13,2
-3.8319894833169617,-38.46172536424891,3,12,4
-3.777400369512764,-38.55438842143481,1,16,2
-3.848128285917366,-38.48207499107989,0,17,4
-3.848128285917366,-38.48207499107989,0,14,4
-3.759965558889047,-38.46979943786194,0,15,5
-3.728967681784064,-38.47074379415859,2,11,5
-3.728967681784064,-38.47074379415859,0,18,5
-3.72416398629449,-38.46911187063941,3,13,5
-3.771821974645428,-38.44233594226222,3,8,5
-3.728218867798164,-38.57859781298406,5,14,0
-3.7450664365739454,-38.58967154019553,2,11,0
-3.7450664365739454,-38.58967154019553,2,11,0
-3.73084245587909,-38.59677989644098,5,11,0
-3.8185134906169336,-38.47112081676542,0,17,4
-3.897711714011725,-38.62178066851734,4,16,3
-3.74004357630386,-38.513059936417065,5,12,5
-3.8869906392109512,-38.62048359474322,1,18,3
-3.7515305978370175,-38.56154467603759,5,15,0
-3.71611725402229,-38.586628162752014,4,14,0
-3.8118742550053457,-38.5265697185374,3,16,4
-3.8118742550053457,-38.5265697185374,5,17,4
-3.8118742550053457,-38.5265697185374,4,12,4
-3.8118742550053457,-38.5265697185374,0,8,4
-3.8118742550053457,-38.5265697185374,1,16,4
-3.8118742550053457,-38.5265697185374,2,7,4
-3.731610521356135,-38.60258649741669,3,9,0
-3.726507370392724,-38.51215012890267,5,15,5
-3.85502916271241,-38.50018061664001,5,8,4
-3.724247704509664,-38.486388008073725,2,9,5
-3.8794903651328543,-38.61928951704151,4,10,3
-3.773663330151918,-38.6233393345369,2,21,1
-3.7189075668960334,-38.57849645191056,2,9,0
-3.830002035315816,-38.48218619216191,4,15,4
-3.829670746636919,-38.486932772431445,0,8,4
-3.717322204825917,-38.60432205190895,4,22,0
-3.8704213641363423,-38.62845705817571,3,17,3
-3.8704213641363423,-38.62845705817571,3,16,3
-3.7365616948167193,-38.47735827682188,0,8,5
-3.702473720901101,-38.58143878116575,0,13,0
-3.702473720901101,-38.58143878116575,0,11,0
-3.7270847709504658,-38.46734037143022,4,18,5
-3.7270847709504658,-38.46734037143022,3,9,5
-3.7270847709504658,-38.46734037143022,5,9,5
-3.707512242850742,-38.56764097990054,3,14,0
-3.707512242850742,-38.56764097990054,0,15,0
-3.707512242850742,-38.56764097990054,2,8,0
-3.829815903524268,-38.46537058993344,2,8,4
-3.8235427054241646,-38.55176200241175,2,11,2
-3.753760044072752,-38.5837063436236,1,12,0
-3.802036252206349,-38.59019860256558,3,12,2
-3.8297182377327466,-38.46421293581176,0,7,4
-3.799511155291437,-38.50878061040318,0,7,4
-3.772966250657647,-38.583435700276304,4,10,2
-3.778338969369748,-38.62105277947363,5,10,1
-3.8818806803149455,-38.60515768122629,0,13,3
-3.7861356478264807,-38.497219641653096,2,16,5
-3.8295544991002353,-38.53124639099496,0,16,4
-3.8295544991002353,-38.53124639099496,4,12,4
-3.8295544991002353,-38.53124639099496,4,14,4
-3.805702443077526,-38.55026987372529,2,8,2
-3.834692616558847,-38.52696843185125,4,13,4
-3.808464870016971,-38.54216603651473,3,11,2
-3.768710758754908,-38.63622180080896,4,8,1
-3.835742562642409,-38.5224872782091,0,17,4
-3.83527234832032,-38.52242962460943,2,16,4
-3.786532013083341,-38.508102636429626,2,7,5
-3.8199735217058826,-38.58291723447292,4,9,2
-3.8199735217058826,-38.58291723447292,4,9,2
-3.820154671880095,-38.58257889584936,0,9,2
-3.8098545225000544,-38.46447036377671,0,12,4
-3.835474943091842,-38.50690977463131,6,10,4
-3.835474943091842,-38.50690977463131,2,17,4
-3.7983963545602166,-38.53126359106209,1,12,4
-3.865893102142194,-38.498479786184646,3,12,4
-3.766391344640027,-38.627543270009376,3,13,1
-3.806160659083559,-38.4619425876808,5,10,4
-3.725281115147332,-38.65747693079524,2,11,1
-3.771455955111165,-38.56312730362721,3,14,2
-3.771455955111165,-38.56312730362721,3,13,2
-3.811996310494116,-38.45608860571377,3,9,4
-3.811996310494116,-38.45608860571377,2,8,4
-3.809327472434255,-38.453883696393326,5,17,4
-3.798713326243243,-38.45129875993192,5,0,4
-3.798713326243243,-38.45129875993192,6,8,4
-3.8053725649917634,-38.613566632088855,5,6,1
-3.8053725649917634,-38.613566632088855,0,10,1
-3.8053725649917634,-38.613566632088855,6,19,1
-3.7709171043431096,-38.53448507672464,2,10,5
-3.744490407983031,-38.55733551408246,6,7,0
-3.7599607472593046,-38.507554754855136,4,13,5
-3.8918753223165705,-38.60712892807314,4,8,3
-3.725422123873137,-38.56068265639232,0,18,0
-3.723508899366326,-38.53205327853824,0,14,0
-3.723508899366326,-38.53205327853824,6,7,0
-3.724772897154925,-38.58842446167148,5,8,0
-3.770410952420048,-38.623216802496025,0,17,1
-3.766678244272904,-38.63956970898448,3,12,1
-3.727407261573588,-38.654601997986894,3,16,1
-3.858428434357936,-38.507292033629845,1,17,4
-3.858428434357936,-38.507292033629845,0,7,4
-3.724159474084184,-38.60298970920119,3,8,0
-3.808926693784281,-38.58222945471914,1,19,2
-3.815508764796711,-38.47688499100024,3,10,4
-3.873164578642138,-38.62145207950073,5,14,3
-3.806148516573086,-38.5824802101651,0,19,2
-3.737556675521159,-38.47868192391038,6,10,5
-3.7744167859764257,-38.55788598531511,0,17,2
-3.800858198268513,-38.54741032909111,1,15,2
-3.7559443322741735,-38.588227436486505,1,13,0
-3.714897776923056,-38.58200525969556,3,19,0
-3.854096964564045,-38.5025753035077,2,1,4
-3.854096964564045,-38.5025753035077,1,10,4
-3.753484615741735,-38.58607020915809,3,13,0
-3.772462196473685,-38.582533825512655,1,16,2
-3.706259760506725,-38.55905374419355,2,12,0
-3.786749666123647,-38.49664384086213,4,7,5
-3.804728320424677,-38.5517880896189,5,12,2
-3.880749654687072,-38.62572922386543,3,13,3
-3.7927792610277806,-38.62412501039592,3,8,1
-3.731577443802223,-38.48727215435154,0,15,5
-3.7517172365282607,-38.560732562732056,2,8,0
-3.771694645645129,-38.62868809716703,5,12,1
-3.771694645645129,-38.62868809716703,4,17,1
-3.771694645645129,-38.62868809716703,1,7,1
-3.771694645645129,-38.62868809716703,2,6,1
-3.771694645645129,-38.62868809716703,5,7,1
-3.771694645645129,-38.62868809716703,4,12,1
-3.771694645645129,-38.62868809716703,0,8,1
-3.7710460750372494,-38.61713619065802,1,8,1
-3.7710460750372494,-38.61713619065802,2,9,1
-3.817429039852533,-38.45156152735671,3,13,4
-3.7306270265977566,-38.58828245773437,6,6,0
-3.8429810994877776,-38.52642764732523,2,15,4
-3.812782722789819,-38.6142790852467,4,7,2
-3.812782722789819,-38.6142790852467,6,9,2
-3.812782722789819,-38.6142790852467,2,7,2
-3.812782722789819,-38.6142790852467,5,9,2
-3.7764929296111904,-38.62237788351697,0,12,1
-3.762613474820475,-38.532861351742994,3,8,5
-3.762613474820475,-38.532861351742994,2,8,5
-3.7364874941477617,-38.66868694467689,0,15,1
-3.706626808505062,-38.5619021969357,0,14,0
-3.847816133905869,-38.52800592372126,1,9,4
-3.8334815541864127,-38.60152666373045,6,10,3
-3.8334815541864127,-38.60152666373045,0,7,3
-3.776172223072725,-38.577355099412536,5,9,2
-3.7570295124269633,-38.65078582791946,0,8,1
-3.720168067665651,-38.541056710923584,1,17,0
-3.7503213873144174,-38.57077116902504,1,9,0
-3.888094215829693,-38.61626582929347,3,13,3
-3.716265937617385,-38.60568519153659,4,11,0
-3.752686865404344,-38.56873998190792,4,9,0
-3.754920843112409,-38.512907086666296,6,6,5
-3.754920843112409,-38.512907086666296,4,21,5
-3.771470195926988,-38.51326121553703,2,8,5
-3.771470195926988,-38.51326121553703,4,10,5
-3.828379174751429,-38.47691966926016,4,15,4
-3.723520660789823,-38.55928283392608,2,14,0
-3.829148791035543,-38.47456068908596,3,8,4
-3.7289321547950776,-38.54862497343804,2,16,0
-3.729340232038928,-38.488356167647055,1,10,5
-3.7391537250964775,-38.54548104366173,3,9,0
-3.737302734801851,-38.51956700252954,5,13,5
-3.743880340373467,-38.55848375172554,5,19,0
-3.794905729973696,-38.57513790371098,0,10,2
-3.740344357066715,-38.53192212953636,4,8,5
-3.849721226264003,-38.52221686555637,3,9,4
-3.865223093155929,-38.62004855674283,3,5,3
-3.7590646888341577,-38.50649028564318,5,8,5
-3.725128526197091,-38.579155064701936,6,9,0
-3.8479889194999104,-38.52121283318042,4,14,4
-3.7453666388789526,-38.5617186077877,0,13,0
-3.7945715417799337,-38.517160610496646,0,6,4
-3.7945715417799337,-38.517160610496646,0,17,4
-3.7945715417799337,-38.517160610496646,4,7,4
-3.799191932829834,-38.480728461140096,4,22,4
-3.7928758014502977,-38.57697687948877,2,9,2
-3.860412094746764,-38.50141361113511,3,14,4
-3.761598527100648,-38.59447960533232,0,14,1
-3.761598527100648,-38.59447960533232,0,7,1
-3.793654078405575,-38.58033512229845,3,12,2
-3.833724298695421,-38.505560286740256,2,17,4
-3.806844172135243,-38.451909254734026,0,8,4
-3.801366975892644,-38.49280868417456,3,10,4
-3.7343387255828593,-38.65878216440787,0,7,1
-3.7301100611546847,-38.64963305820012,2,8,1
-3.711771386095894,-38.58179671651909,5,9,0
-3.831055299365793,-38.48054881278759,0,11,4
-3.7255679400246846,-38.51543709720978,5,8,5
-3.7255679400246846,-38.51543709720978,5,8,5
-3.7475007433613823,-38.52392073928966,0,7,5
-3.7475007433613823,-38.52392073928966,0,10,5
-3.735805219081529,-38.53226048405148,1,9,5
-3.735805219081529,-38.53226048405148,0,22,5
-3.735787994559411,-38.53225497016272,4,8,5
-3.735787994559411,-38.53225497016272,1,14,5
-3.733760405357185,-38.59233141318399,3,7,0
-3.733760405357185,-38.59233141318399,6,13,0
-3.802787332274792,-38.45803791184158,5,7,4
-3.731128726195702,-38.55091951573784,4,10,0
-3.805846008928993,-38.46013300977916,4,14,4
-3.7286852590716784,-38.551682551843285,0,13,0
-3.726510548437024,-38.551411877218,5,13,0
-3.7155508222305,-38.58518168579665,3,14,0
-3.7378060375924,-38.478518529050255,1,8,5
-3.7537025504694896,-38.5933159006862,4,7,0
-3.8115705909021727,-38.56208427520436,0,19,2
-3.848746605574439,-38.50357274295289,3,11,4
-3.771132230621041,-38.55145654032909,2,9,2
-3.75413091555017,-38.57667766073569,2,23,0
-3.742158409984434,-38.58494663461592,5,17,0
-3.8589076828328417,-38.50423352431872,4,11,4
-3.8589076828328417,-38.50423352431872,0,7,4
-3.834158143933238,-38.49122425386452,3,16,4
-3.724929854189769,-38.47716703105578,3,14,5
-3.781967755714528,-38.49598073830296,3,8,5
-3.771198188215135,-38.66052292874105,0,10,1
-3.774028210685049,-38.65696311692936,4,16,1
-3.774028210685049,-38.65696311692936,5,15,1
-3.763154794346023,-38.60678411713904,0,16,1
-3.831618781687129,-38.57383997278549,4,18,2
-3.833276843956909,-38.500411517014825,5,17,4
-3.833276843956909,-38.500411517014825,5,22,4
-3.721047917365939,-38.534974540445866,5,8,0
-3.7695828979591934,-38.6236307706258,3,17,1
-3.779587867103261,-38.56053319749707,5,7,2
-3.8860038717423886,-38.610827798313245,3,16,3
-3.8860038717423886,-38.610827798313245,1,15,3
-3.7086949450093054,-38.55632438350759,4,8,0
-3.7086949450093054,-38.55632438350759,4,7,0
-3.71802404435878,-38.56837483769386,0,8,0
-3.742973954924936,-38.52654464639969,2,11,5
-3.754559597837602,-38.63027543296743,3,8,1
